"Year","Month","Month_MM","Day","Site","Transect","Recorded_name","Count","Lifestage","Wet_Weight","Notes","Genus","Species","Family","Order","Class","Phylum","Kingdom"
2020,10,"October",26,"Santa Claus Lane","B","Akephorus marinus",0,-99999,0,-99999,"Akephorus","marinus","Carabidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Santa Claus Lane","C","Akephorus marinus",0,-99999,0,-99999,"Akephorus","marinus","Carabidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","A","Akephorus marinus",0,-99999,0,-99999,"Akephorus","marinus","Carabidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","B","Akephorus marinus",0,-99999,0,-99999,"Akephorus","marinus","Carabidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","C","Akephorus marinus",0,-99999,0,-99999,"Akephorus","marinus","Carabidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Carpinteria City","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Carpinteria City","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Carpinteria City","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Santa Claus Lane","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Santa Claus Lane","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Santa Claus Lane","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Arroyo Burro","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Arroyo Burro","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Arroyo Burro","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"East Campus","A","Aleochara sulcicollis",3,-99999,0.0049,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"East Campus","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"East Campus","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Isla Vista","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Isla Vista","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Isla Vista","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",17,"Arroyo Quemado","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",17,"Arroyo Quemado","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",17,"Arroyo Quemado","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",15,"Arroyo Quemado","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",15,"Arroyo Quemado","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",15,"Arroyo Quemado","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","B","Aleochara sulcicollis",1,-99999,0.0012,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","B","Aleochara sulcicollis",3,-99999,0.0038,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","B","Aleochara sulcicollis",1,"pupae",0.0018,"pupae","Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","C","Aleochara sulcicollis",1,-99999,9e-04,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Santa Claus Lane","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Santa Claus Lane","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Santa Claus Lane","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,10,"October",2,"Carpinteria City","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,10,"October",2,"Carpinteria City","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,10,"October",2,"Carpinteria City","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",20,"Isla Vista","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",20,"Isla Vista","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",20,"Isla Vista","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",21,"Arroyo Quemado","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",21,"Arroyo Quemado","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",21,"Arroyo Quemado","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",23,"East Campus","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",23,"East Campus","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",23,"East Campus","C","Aleochara sulcicollis",3,-99999,0.0046,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Arroyo Burro","A","Aleochara sulcicollis",1,-99999,0.0014,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Arroyo Burro","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Arroyo Burro","C","Aleochara sulcicollis",1,-99999,0.0029,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Carpinteria City","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Carpinteria City","B","Aleochara sulcicollis",1,-99999,0.0016,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Carpinteria City","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Santa Claus Lane","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Santa Claus Lane","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Santa Claus Lane","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"East Campus","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"East Campus","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"East Campus","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"Isla Vista","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"Isla Vista","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"Isla Vista","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Arroyo Burro","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Arroyo Burro","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Arroyo Burro","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Carpinteria City","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Carpinteria City","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Carpinteria City","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Santa Claus Lane","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Santa Claus Lane","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Santa Claus Lane","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,11,"November",9,"Arroyo Quemado","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,11,"November",9,"Arroyo Quemado","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2014,11,"November",9,"Arroyo Quemado","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"August",19,"Santa Claus Lane","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"August",19,"Santa Claus Lane","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"August",19,"Santa Claus Lane","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"August",21,"Arroyo Quemado","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"August",21,"Arroyo Quemado","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"August",21,"Arroyo Quemado","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"September",19,"Carpinteria City","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"September",19,"Carpinteria City","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,8,"September",19,"Carpinteria City","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,9,"September",25,"East Campus","A","Aleochara sulcicollis",5,"pupae",0.0114,"pupae","Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,9,"September",25,"East Campus","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,9,"September",25,"East Campus","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,9,"September",25,"Isla Vista","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,9,"September",25,"Isla Vista","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,9,"September",25,"Isla Vista","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,11,"November",5,"Arroyo Burro","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,11,"November",5,"Arroyo Burro","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2015,11,"November",5,"Arroyo Burro","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,8,"August",25,"Isla Vista","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,8,"August",25,"Isla Vista","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,8,"August",25,"Isla Vista","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",6,"East Campus","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",6,"East Campus","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",6,"East Campus","C","Aleochara sulcicollis",2,-99999,0.0046,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",10,"Arroyo Burro","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",10,"Arroyo Burro","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",10,"Arroyo Burro","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",11,"Carpinteria City","A","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",11,"Carpinteria City","B","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",11,"Carpinteria City","C","Aleochara sulcicollis",0,-99999,0,-99999,"Aleochara","sulcicollis","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
