Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,104115,SMCAL,Bradyidius,C5,4,0.125,118.9,0.269133726,1520.3,1.8,349.02,9.39E-02,6.46E-01,5.69E-02,3.76E+00,2.58E+01,2.28E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,104115,SMCAL,Bradyidius,C6 AF,1,0.125,118.9,0.067283431,1861,0,659.81,4.44E-02,2.63E-01,2.36E-02,1.78E+00,1.05E+01,9.45E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,104117,MDCAL,Chiridius,C6 AF,1,0.25,118.9,0.033641716,2280.9,0,1253.24,4.22E-02,2.15E-01,1.97E-02,1.69E+00,8.60E+00,7.87E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,346494,MDCAL,Gaetanus simplex,C5,1,0.5,118.9,0.016820858,2241.5,0,1037.14,1.74E-02,9.29E-02,8.47E-03,6.98E-01,3.72E+00,3.39E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196770,LGCAL,Calanus marshallae,C3,1,0.125,118.9,0.067283431,1506.8,0,218.19,1.47E-02,1.13E-01,9.79E-03,5.87E-01,4.51E+00,3.92E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196770,LGCAL,Calanus marshallae,C4,19,0.125,118.9,1.278385198,1814.8,4.3,393.37,5.03E-01,3.36E+00,2.97E-01,2.01E+01,1.34E+02,1.19E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196770,LGCAL,Calanus marshallae,C5,33,0.125,118.9,2.220353238,2672.2,7.5,1340.42,2.98E+00,1.49E+01,1.36E+00,1.19E+02,5.95E+02,5.46E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196770,LGCAL,Calanus marshallae,C6 AF,1,0.125,118.9,0.067283431,3251.2,0,2436.05,1.64E-01,7.15E-01,6.68E-02,6.56E+00,2.86E+01,2.67E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196770,LGCAL,Calanus marshallae,C6 AM,1,0.125,118.9,0.067283431,2937.7,0,1772.22,1.19E-01,5.60E-01,5.19E-02,4.77E+00,2.24E+01,2.07E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196771,WMCAL,Calanus pacificus,C5,5,0.125,118.9,0.336417157,1812,6.1,401.47,1.35E-01,8.96E-01,7.93E-02,5.40E+00,3.58E+01,3.17E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196771,WMCAL,Calanus pacificus,C6 AF,1,0.125,118.9,0.067283431,2037.5,0,580.83,3.91E-02,2.38E-01,2.13E-02,1.56E+00,9.54E+00,8.54E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196771,WMCAL,Calanus pacificus,C6 AM,10,0.125,118.9,0.672834315,1979.9,2.4,530.34,3.57E-01,2.22E+00,1.98E-01,1.43E+01,8.89E+01,7.94E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,104470,LGCAL,Neocalanus cristatus,C4,2,1,118.9,0.016820858,4080.5,5.1,3871.54,6.51E-02,2.55E-01,2.41E-02,2.60E+00,1.02E+01,9.65E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,104470,LGCAL,Neocalanus cristatus,C5,1,1,118.9,0.008410429,6188.3,0,12987.71,1.09E-01,3.22E-01,3.16E-02,4.37E+00,1.29E+01,1.27E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,353708,LGCAL,Neocalanus flemingeri,C5,1,1,118.9,0.008410429,3080.1,0,1940.7,1.63E-02,7.51E-02,6.97E-03,6.53E-01,3.00E+00,2.79E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196772,LGCAL,Neocalanus plumchrus,C5,5,1,118.9,0.042052145,3879.5,4.3,3417.53,1.44E-01,5.79E-01,5.46E-02,5.75E+00,2.31E+01,2.18E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196774,SMCAL,Centropages abdominalis,C6 AF,1,0.25,118.9,0.033641716,1293.2,0,244.12,8.21E-03,6.14E-02,5.35E-03,3.29E-01,2.46E+00,2.14E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,104165,SMCAL,Pseudocalanus,C4,1,0.125,118.9,0.067283431,701.7,0,20.51,1.38E-03,1.84E-02,1.49E-03,5.52E-02,7.37E-01,5.96E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,104165,SMCAL,Pseudocalanus,C6 AF,1,0.125,118.9,0.067283431,940.7,0,51.76,3.48E-03,3.74E-02,3.11E-03,1.39E-01,1.50E+00,1.25E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196775,LGCAL,Eucalanus bungii,C3,16,0.125,118.9,1.076534903,2656.9,6.2,445.68,4.80E-01,3.11E+00,2.76E-01,1.92E+01,1.24E+02,1.10E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196775,LGCAL,Eucalanus bungii,C4,29,0.125,118.9,1.951219512,3561.7,4.4,1103.85,2.15E+00,1.13E+01,1.03E+00,8.62E+01,4.52E+02,4.12E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196775,LGCAL,Eucalanus bungii,C5,2,0.125,118.9,0.134566863,4774.8,7.1,2755.38,3.71E-01,1.57E+00,1.47E-01,1.48E+01,6.27E+01,5.88E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C5,2,1,118.9,0.016820858,3892.4,1.4,4907.6,8.26E-02,3.06E-01,2.92E-02,3.30E+00,1.22E+01,1.17E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C6 AF,2,1,118.9,0.016820858,4561.3,0.8,8205.56,1.38E-01,4.53E-01,4.39E-02,5.52E+00,1.81E+01,1.76E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C2,2,0.125,118.9,0.134566863,1397.1,2.5,177.08,2.38E-02,1.92E-01,1.66E-02,9.53E-01,7.68E+00,6.63E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196783,MDCAL,Metridia okhotensis,C5,58,0.125,118.9,3.902439024,1860.8,6.4,675.34,2.64E+00,1.55E+01,1.39E+00,1.05E+02,6.19E+02,5.57E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196784,MDCAL,Metridia pacifica,C5,56,0.0625,118.9,7.535744323,1403.5,10.2,258.1,1.94E+00,1.42E+01,1.24E+00,7.78E+01,5.69E+02,4.97E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196784,MDCAL,Metridia pacifica,C6 AF,177,0.0625,118.9,23.81833474,1846.4,8.2,593.3,1.41E+01,8.53E+01,7.64E+00,5.65E+02,3.41E+03,3.06E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196784,MDCAL,Metridia pacifica,C6 AM,3,0.0625,118.9,0.403700589,1319.4,4.9,207.48,8.38E-02,6.49E-01,5.64E-02,3.35E+00,2.60E+01,2.25E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,196782,MDCAL,Heterorhabdus tanneri,C6 AF,3,0.25,118.9,0.100925147,2726.6,7.4,1849.64,1.87E-01,8.66E-01,8.03E-02,7.47E+00,3.46E+01,3.21E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,157737,NONCAL,Oithona spinirostris,C6 AF,4,0.125,118.9,0.269133726,759.5,6.1,62.62,1.69E-02,1.73E-01,1.45E-02,6.74E-01,6.91E+00,5.79E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,104811,SMCAL,Scolecithricella minor,C6 AM,1,0.125,118.9,0.067283431,986,0,69.62,4.68E-03,4.70E-02,3.94E-03,1.87E-01,1.88E+00,1.58E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,349800,MDCAL,Candacia columbiae,C6 AF,2,1,118.9,0.016820858,3277.7,7.1,3461.18,5.82E-02,2.33E-01,2.21E-02,2.33E+00,9.34E+00,8.82E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,105440,CHAET,Parasagitta elegans, ,36,0.5,118.9,0.605550883,13828.3,25.9,5087.64,3.08E+00,4.05E+00,5.95E-01,1.23E+02,1.62E+02,2.38E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,105440,CHAET,Parasagitta elegans, ,51,1,118.9,0.428931876,23582.8,7.2,22411.75,9.61E+00,9.33E+00,1.43E+00,3.85E+02,3.73E+02,5.72E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,105416,CHAET,Eukrohnia hamata, ,2,0.5,118.9,0.033641716,10347.2,1.9,1348.27,4.54E-02,8.54E-02,1.20E-02,1.81E+00,3.41E+00,4.81E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,139178,PTER,Clione limacina, ,6,1,118.9,0.050462574,3551.4,62,6570.56,3.32E-01,1.16E+00,6.53E-02,1.33E+01,4.63E+01,2.61E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,140223,PTER,Limacina helicina, ,6,0.5,118.9,0.100925147,1175,15.3,423.04,4.27E-02,3.08E-01,1.58E-02,1.71E+00,1.23E+01,6.34E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,140223,PTER,Limacina helicina, ,5,1,118.9,0.042052145,1794.9,8.4,1382.31,5.81E-02,3.21E-01,1.71E-02,2.33E+00,1.28E+01,6.84E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,103256,AMPH,Hyperoche medusarum, ,1,1,118.9,0.008410429,4722.4,0,3721.9,3.13E-02,2.09E-01,1.31E-02,1.25E+00,8.35E+00,5.23E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,254453,AMPH,Themisto pacifica, ,29,0.25,118.9,0.975609756,3589,24.7,2026.15,1.98E+00,1.47E+01,9.06E-01,7.91E+01,5.86E+02,3.62E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,254453,AMPH,Themisto pacifica, ,49,1,118.9,0.412111018,5512.9,8.8,6076.48,2.50E+00,1.48E+01,9.42E-01,1.00E+02,5.92E+02,3.77E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,428630,AMPH,Cyphocaris challengeri, ,17,0.5,118.9,0.285954584,3888.1,21.9,1613.44,4.61E-01,3.62E+00,2.22E-01,1.85E+01,1.45E+02,8.87E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,428630,AMPH,Cyphocaris challengeri, ,9,1,118.9,0.07569386,9578.8,16.5,21420.68,1.62E+00,7.06E+00,4.67E-01,6.49E+01,2.82E+02,1.87E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,180759,AMPH,Primno macropa, ,4,1,118.9,0.033641716,2285.8,17.2,439.73,1.48E-02,1.60E-01,9.41E-03,5.92E-01,6.39E+00,3.76E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,106777,MERO,Hippolytidae,Zoea,4,1,118.9,0.033641716,5018.5,5.2,1718.71,5.78E-02,5.72E-01,2.83E-02,2.31E+00,2.29E+01,1.13E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,106738,MERO,Paguridae,Zoea,1,1,118.9,0.008410429,782.5,0,247.77,2.08E-03,3.25E-02,1.51E-03,8.34E-02,1.30E+00,6.05E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,1128,EUPH,Euphausiacea,Calyptopis,2,0.125,118.9,0.134566863,2487.5,9,161.79,2.18E-02,4.00E-01,1.72E-02,8.71E-01,1.60E+01,6.89E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,1128,EUPH,Euphausiacea,Furcilia,22,0.125,118.9,1.480235492,3620.6,18.3,388.65,5.75E-01,8.50E+00,3.76E-01,2.30E+01,3.40E+02,1.51E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,237851,EUPH,Euphausia pacifica,Juvenile,3,0.5,118.9,0.050462574,4942.3,12.9,1573.98,7.94E-02,8.50E-01,3.92E-02,3.18E+00,3.40E+01,1.57E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,237873,EUPH,Thysanoessa longipes,Juvenile,2,1,118.9,0.016820858,10563.9,21.6,20478.1,3.44E-01,2.00E+00,9.98E-02,1.38E+01,8.00E+01,3.99E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,110711,EUPH,Thysanoessa raschii,Juvenile,1,1,118.9,0.008410429,12222.5,0,29695.19,2.50E-01,1.36E+00,6.83E-02,9.99E+00,5.42E+01,2.73E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,237874,EUPH,Thysanoessa spinifera,AF,1,1,118.9,0.008410429,16253.7,0,78122.53,6.57E-01,2.85E+00,1.48E-01,2.63E+01,1.14E+02,5.90E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,237874,EUPH,Thysanoessa spinifera,AM,4,1,118.9,0.033641716,16978,3.5,89802.46,3.02E+00,1.27E+01,6.59E-01,1.21E+02,5.06E+02,2.64E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,110708,EUPH,Thysanoessa inermis,Juvenile,3,1,118.9,0.025231287,10358.5,4,17455.2,4.40E-01,2.71E+00,1.34E-01,1.76E+01,1.08E+02,5.37E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,127482,OSTR,Halocyprididae, ,23,0.5,118.9,0.386879731,1679.7,12.8,331.22,1.28E-01,7.06E-01,2.39E-02,5.13E+00,2.82E+01,9.58E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,883,MERO,Polychaeta,Larvae,1,0.25,118.9,0.033641716,1595.6,0,60.25,2.03E-03,2.21E-02,1.25E-03,8.11E-02,8.86E-01,4.99E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,1082,MERO,Cirripedia,Nauplius,1,0.25,118.9,0.033641716,731.2,0,26.46,8.90E-04,1.12E-02,9.13E-04,3.56E-02,4.48E-01,3.65E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,101,MOLL,Gastropoda, ,1,0.5,118.9,0.016820858,713.1,0,98.14,1.65E-03,1.70E-02,8.36E-04,6.60E-02,6.80E-01,3.34E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,1371,SIPH,Siphonophorae,Nectophore,10,0.125,118.9,0.672834315,3613.8,55.1,3633.6,2.44E+00,1.70E+00,1.44E-01,9.78E+01,6.78E+01,5.75E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,1371,SIPH,Siphonophorae,Athorybia larvae,1,0.5,118.9,0.016820858,3599.9,0,1640.32,2.76E-02,2.61E-02,2.13E-03,1.10E+00,1.04E+00,8.51E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,1371,SIPH,Siphonophorae,Bract,4,0.125,118.9,0.269133726,3387.8,10,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,10194,FISH,Actinopterygii,Juvenile,1,1,118.9,0.008410429,16766.2,0,18132.87,1.53E-01,3.52E-01,1.49E-01,6.10E+00,1.41E+01,5.95E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,514245,DECA,Pasiphaea pacifica,Juvenile,5,1,118.9,0.042052145,14337.1,2.5,23924.72,1.01E+00,5.38E+00,2.88E-01,4.02E+01,2.15E+02,1.15E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,117849,CNID,Aglantha digitale, ,3,0.5,118.9,0.050462574,3361.5,23.5,627.11,3.16E-02,3.65E-02,2.90E-03,1.27E+00,1.46E+00,1.16E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,13551,CNID,Anthoathecata, ,7,0.5,118.9,0.117746005,1213.6,19.7,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,117562,CNID,Euphysa flammea, ,1,1,118.9,0.008410429,1744.2,0,768.69,6.47E-03,7.29E-03,5.82E-04,2.59E-01,2.92E-01,2.33E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,103413,LARV,Oikopleura labradoriensis,Tail,15,0.125,118.9,1.009251472,512.6,43.7,48.68,4.91E-02,8.93E-01,7.41E-02,1.97E+00,3.57E+01,2.96E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,180759,AMPH,Primno macropa, ,3,1,118.9,0.025231287,6745.8,3.4,9982.24,2.52E-01,1.33E+00,8.60E-02,1.01E+01,5.33E+01,3.44E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,1035143,CNID,Solmundaegina nematophora, ,16,0.125,118.9,1.076534903,7021.1,22.8,20022.11,2.16E+01,1.09E+01,9.64E-01,8.62E+02,4.36E+02,3.85E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,1371,SIPH,Siphonophorae,0,1,0.125,118.9,0.067283431,20327.7,0,72125.52,4.85E+00,1.89E+00,1.73E-01,1.94E+02,7.57E+01,6.92E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,135333,SIPH,Calycophorae,0,2,0.125,118.9,0.134566863,3218.5,7,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,135335,SIPH,Physonectae,Pneumatophore,3,1,118.9,0.025231287,2807.9,102.1,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,1371,SIPH,Siphonophorae,0,14,0.125,118.9,0.94196804,3752.9,47.4,939.87,8.85E-01,9.00E-01,7.27E-02,3.54E+01,3.60E+01,2.91E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,237851,EUPH,Euphausia pacifica,Juvenile,29,1,118.9,0.243902439,16551.2,6.1,62193.21,1.52E+01,6.91E+01,3.56E+00,6.07E+02,2.76E+03,1.42E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,237851,EUPH,Euphausia pacifica,AF,1,1,118.9,0.008410429,14576.8,0,41667.64,3.50E-01,1.76E+00,8.95E-02,1.40E+01,7.03E+01,3.58E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,237851,EUPH,Euphausia pacifica,AM,42,1,118.9,0.353238015,15810,6.4,54108,1.91E+01,8.99E+01,4.61E+00,7.65E+02,3.60E+03,1.84E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,2,100,60,238010,CTENO,Thalassocalyce, ,4,1,118.9,0.033641716,2528.5,20.5,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,104112,SMCAL,Aetideus,C6 AF,2,0.0625,77,0.415584416,1566.7,0.4,383.4,1.59E-01,1.13E+00,1.00E-01,3.19E+00,2.26E+01,2.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,196770,LGCAL,Calanus marshallae,C3,1,0.0625,77,0.207792208,1376.4,0,164.23,3.41E-02,2.95E-01,2.55E-02,6.83E-01,5.90E+00,5.09E-01
