Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3]
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,355067,Pseudocalanus mimus,C6 AF,68,0.03125,14.57226202,149.3247923,1215.6,4.5,117.13,17.49028526
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,157679,Pseudocalanus newmani,C6 AF,12,0.0078125,14.57226202,105.4057358,1056.2,9,76.56,8.06986408
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196775,Eucalanus bungii,C1,5,0.0625,14.57226202,5.489882072,1253,6.4,42.89,0.235453294
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196775,Eucalanus bungii,C2,6,0.0625,14.57226202,6.587858486,1910.8,5.3,159.05,1.047771981
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196775,Eucalanus bungii,C3,8,0.0625,14.57226202,8.783811315,2750.9,4.9,494.22,4.341146631
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196775,Eucalanus bungii,C4,1,0.0625,14.57226202,1.097976414,3586.5,0,1120.99,1.230818157
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196783,Metridia okhotensis,C1,4,0.03125,14.57226202,8.783811315,572.3,1.1,16.84,0.147914433
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196784,Metridia pacifica,C1,16,0.015625,14.57226202,70.27049052,441.5,13.3,7.5,0.527355724
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196784,Metridia pacifica,C2,20,0.015625,14.57226202,87.83811315,564.7,5.1,15.29,1.343317561
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196784,Metridia pacifica,C3,21,0.015625,14.57226202,92.2300188,791.7,6.9,43.53,4.014766055
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196784,Metridia pacifica,C4,18,0.015625,14.57226202,79.05430183,1024.6,6.5,96.06,7.593630716
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196784,Metridia pacifica,C5,18,0.015625,14.57226202,79.05430183,1361.4,10.7,235.15,18.58947086
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196784,Metridia pacifica,C6 AF,1,0.015625,14.57226202,4.391905657,2296.4,0,1135.43,4.986711327
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196784,Metridia pacifica,C6 AM,3,0.015625,14.57226202,13.17571697,1309.6,3.1,202.19,2.663964337
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,106656,Oithona similis,C1-5,68,0.0078125,14.57226202,597.2991694,434.9,13.3,0.01,6.116618602
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,106656,Oithona similis,C6 AF,12,0.0078125,14.57226202,105.4057358,481.9,10.2,15.15,1.59722944
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,106656,Oithona similis,C6 AM,11,0.0078125,14.57226202,96.62192446,461.2,7.7,13.01,1.2567595
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,157737,Oithona spinirostris,C1-5,1,0.03125,14.57226202,2.195952829,691.1,19.3,0.03,0.063500627
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,157737,Oithona spinirostris,C6 AF,1,0.03125,14.57226202,2.195952829,785.3,0,68.92,0.151343306
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,128956,Triconia borealis,C1-5,3,0.03125,14.57226202,6.587858486,471.1,9.4,0.01,0.058436151
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,128956,Triconia borealis,C6 AF,14,0.03125,14.57226202,30.7433396,485.8,3.6,15.11,0.464676212
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,104811,Scolecithricella minor,C6 AF,1,0.0625,14.57226202,1.097976414,1139.7,0,1316.64,1.445638744
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,105440,Parasagitta elegans, ,3,0.5,14.57226202,0.411741155,6206.2,43.3,470.62,0.193772339
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,139178,Clione limacina, ,2,0.5,14.57226202,0.274494104,1504.3,56.7,860.66,0.236246555
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,140223,Limacina helicina, ,26,0.03125,14.57226202,57.09477354,676.1,72.2,238.47,13.61539294
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,140223,Limacina helicina, ,9,1,14.57226202,0.617611733,2813.3,15.5,5255.69,3.24597331
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,103367,Oikopleura, ,10,0.03125,14.57226202,21.95952829,541,49.5,58.68,1.288585959
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,103413,Oikopleura labradoriensis, ,12,0.03125,14.57226202,26.35143394,1077.4,53.4,357.68,9.425296378
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,103413,Oikopleura labradoriensis, ,7,0.5,14.57226202,0.960729363,2982.7,16.6,3190.57,3.065272002
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,103407,Oikopleura dioica, ,2,0.03125,14.57226202,4.391905657,442.8,9.7,24.86,0.10918292
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,103375,Fritillaria borealis, ,7,0.03125,14.57226202,15.3716698,631.5,20.1,2.7,0.041444717
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,254453,Themisto pacifica, ,1,1,14.57226202,0.068623526,3025.7,0,1083.52,0.074355174
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,156452,Themisto libellula, ,1,1,14.57226202,0.068623526,4644.7,0,2792.32,0.191618815
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,180759,Primno macropa, ,1,1,14.57226202,0.068623526,6657.4,0,9581.41,0.657510215
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,106777,Hippolytidae,Zoea,2,0.5,14.57226202,0.274494104,3287.7,17.6,557.71,0.153087392
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,106738,Paguridae,Zoea,1,1,14.57226202,0.068623526,1438.9,0,1193.09,0.081874132
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,1128,Euphausiacea,Nauplius,5,0.015625,14.57226202,21.95952829,518.3,11.9,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,1128,Euphausiacea,Calyptopis,29,0.015625,14.57226202,127.3652641,1639.8,30.9,71.49,9.105187466
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,1128,Euphausiacea,Furcilia,28,0.25,14.57226202,7.6858349,2913.2,11.8,233.23,1.792586952
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,883,Polychaeta,Larvae,11,0.015625,14.57226202,48.31096223,1141.3,30.1,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,975,Oweniidae,Larvae,13,0.015625,14.57226202,57.09477354,307.9,10.8,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,1082,Cirripedia,Nauplius,5,0.03125,14.57226202,10.97976414,638.4,25.4,20.26,0.22248273
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,1082,Cirripedia,Cyprid,4,0.03125,14.57226202,8.783811315,866.2,3.4,94.99,0.834403403
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,105,Bivalvia,Larvae,4,0.015625,14.57226202,17.56762263,243.3,10.9,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,123084,Ophiuroidea,Ophiopluteus,9,0.015625,14.57226202,39.52715092,332.1,10.1,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,123082,Echinoidea,Echinopluteus,3,0.015625,14.57226202,13.17571697,400.4,34.7,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,101,Gastropoda,Larvae,18,0.015625,14.57226202,79.05430183,262.4,20.5,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,883,Polychaeta,Trochophore,3,0.125,14.57226202,1.646964621,951.8,3.7,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,146142,Bryozoa,Cyphonautes,2,0.015625,14.57226202,8.783811315,364.8,17.5,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,1248,Ctenophora, ,1,0.5,14.57226202,0.137247052,705.7,0,261.68,0.035914606
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,1371,Siphonophorae,Athorybia larvae,1,1,14.57226202,0.068623526,1916.4,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,10194,Actinopterygii,Larvae,3,1,14.57226202,0.205870578,5933.4,25.1,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,423632,Pandalus platyceros,Zoea,1,1,14.57226202,0.068623526,4381.5,0,1303,0.089416186
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,117849,Aglantha digitale, ,1,0.25,14.57226202,0.274494104,1088.3,0,21.54,0.005911577
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,117849,Aglantha digitale, ,7,1,14.57226202,0.480364681,11507.9,15.7,21447.41,10.3025766
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,13551,Anthoathecata, ,1,0.125,14.57226202,0.548988207,535.7,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,1603,Tubulariidae, ,1,1,14.57226202,0.068623526,1831.9,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,1100,Calanoida,Nauplius,32,0.00195313,16.99463189,964.0667179,320.1,14.2,4.01,3.864398964
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,1100,Calanoida,Nauplius,18,0.0078125,16.99463189,135.5722216,830.3,13.4,54.22,7.350962696
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104108,Acartia,C1,2,0.03125,16.99463189,3.765895044,388.1,4.8,4.43,0.016666679
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104108,Acartia,C2,2,0.03125,16.99463189,3.765895044,441.7,6.4,6.46,0.02432238
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104108,Acartia,C3,1,0.03125,16.99463189,1.882947522,579.5,0,14.14,0.026623862
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104108,Acartia,C4,1,0.03125,16.99463189,1.882947522,683.3,0,22.82,0.042971613
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104108,Acartia,C5,1,0.03125,16.99463189,1.882947522,714.6,0,26,0.048951105
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104257,Acartia longiremis,C6 AF,3,0.03125,16.99463189,5.648842566,1058.4,5.5,81.86,0.462411052
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104257,Acartia longiremis,C6 AM,2,0.03125,16.99463189,3.765895044,842.3,5.6,42.1,0.158551136
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196770,Calanus marshallae,C1,8,0.03125,16.99463189,15.06358018,787,6.7,28.81,0.433935975
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196770,Calanus marshallae,C2,15,0.03125,16.99463189,28.24421283,1125.8,6.2,88.48,2.499149217
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196770,Calanus marshallae,C3,14,0.03125,16.99463189,26.36126531,1570.4,5.7,250.93,6.61478502
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196770,Calanus marshallae,C4,17,0.03125,16.99463189,32.01010788,2105.9,5.4,629.5,20.15026844
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196770,Calanus marshallae,C5,5,0.03125,16.99463189,9.41473761,2757.5,5,1462.79,13.77179773
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104155,Neocalanus,C1,2,0.03125,16.99463189,3.765895044,795.8,15.3,33.95,0.12785493
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104155,Neocalanus,C2,2,0.03125,16.99463189,3.765895044,1280.9,0,131.67,0.495844389
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104470,Neocalanus cristatus,C4,1,0.125,16.99463189,0.470736881,4678.6,0,5747.69,2.705648944
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104470,Neocalanus cristatus,C5,26,0.125,16.99463189,12.23915889,6428.9,3.8,14572.99,178.3611233
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,353708,Neocalanus flemingeri,C5,1,0.03125,16.99463189,1.882947522,3908.9,0,4162.68,7.838112
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,353708,Neocalanus flemingeri,C4,1,0.03125,16.99463189,1.882947522,2333.8,0,798.24,1.503035622
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,353708,Neocalanus flemingeri,C5,8,0.03125,16.99463189,15.06358018,3483.4,8.4,2941.29,44.30639556
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196772,Neocalanus plumchrus,C3,14,0.03125,16.99463189,26.36126531,1918,4.5,410.38,10.81822784
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196772,Neocalanus plumchrus,C4,1,0.03125,16.99463189,1.882947522,2825,0,1309.11,2.464991609
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196772,Neocalanus plumchrus,C4,19,0.03125,16.99463189,35.77600292,2842.5,3.6,1338.62,47.89062708
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196772,Neocalanus plumchrus,C5,23,0.03125,16.99463189,43.30779301,3704.5,7.8,3011.47,130.4200039
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196774,Centropages abdominalis,C3,1,0.03125,16.99463189,1.882947522,658.8,0,29.61,0.05575875
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196774,Centropages abdominalis,C6 AF,2,0.03125,16.99463189,3.765895044,1380.1,4.5,300.23,1.130623563
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104513,Microcalanus pygmaeus,C5,1,0.03125,16.99463189,1.882947522,546.1,0,9.29,0.017498027
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104165,Pseudocalanus,C1,25,0.0078125,16.99463189,188.2947522,401,8.9,3.6,0.677336006
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104165,Pseudocalanus,C2,21,0.0078125,16.99463189,158.1675919,501.4,6.1,7.18,1.135741878
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104165,Pseudocalanus,C3,9,0.0078125,16.99463189,67.7861108,627.3,4.5,14.48,0.981709826
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104165,Pseudocalanus,C4,11,0.0078125,16.99463189,82.84969097,747.9,6.2,25.37,2.102150737
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104165,Pseudocalanus,C5,17,0.0078125,16.99463189,128.0404315,922,7.4,49.41,6.326796218
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104165,Pseudocalanus,C6 AM,26,0.03125,16.99463189,48.95663557,889,8.8,44.38,2.172742889
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,355067,Pseudocalanus mimus,C6 AF,77,0.03125,16.99463189,144.9869592,1235.4,6.2,123.92,17.96625263
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,104517,Pseudocalanus minutus,C6 AF,2,0.03125,16.99463189,3.765895044,1387,5.8,177.48,0.668375087
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,157679,Pseudocalanus newmani,C6 AF,10,0.03125,16.99463189,18.82947522,1026.9,11.6,71.03,1.337539839
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196775,Eucalanus bungii,C1,30,0.015625,16.99463189,112.9768513,1247.7,5.1,42.22,4.769674426
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196775,Eucalanus bungii,C2,32,0.015625,16.99463189,120.5086414,1874,6,150.25,18.10624754
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196775,Eucalanus bungii,C3,12,0.015625,16.99463189,45.19074053,2810.7,6.9,532.24,24.05214392
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196779,Paraeuchaeta elongata,C6 AM,1,1,16.99463189,0.05884211,4137.9,0,5982.17,0.35200353
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196783,Metridia okhotensis,C1,1,0.015625,16.99463189,3.765895044,568.6,0,16.49,0.06211118
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196784,Metridia pacifica,C1,8,0.015625,16.99463189,30.12716035,441.6,12,7.42,0.223531293
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196784,Metridia pacifica,C2,17,0.015625,16.99463189,64.02021575,585.3,10.3,17.5,1.120156721
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196784,Metridia pacifica,C3,11,0.015625,16.99463189,41.42484549,756.3,4.4,37.49,1.552856946
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T18:04:47-0800,2018-05-03T18:12:47-0800,-149.188,59.5544,213,GAK03,0,100,0,196784,Metridia pacifica,C4,12,0.03125,16.99463189,22.59537027,984.7,7.5,85.35,1.928534039
